movieId,movielens_rating,movielens_rating_count
274637,2.9,5
274639,2.8,5
274641,2.958,12
274643,3.167,3
274645,4.5,1
274647,3.0,1
274649,1.0,2
274651,3.25,10
274653,2.5,2
274655,4.0,1
274657,3.5,1
274659,1.5,1
274661,1.0,1
274663,2.5,1
274665,3.0,1
274669,3.0,2
274671,1.833,3
274673,3.75,4
274675,3.33,44
274677,2.5,1
274679,3.333,3
274681,4.0,1
274683,4.0,2
274685,1.5,2
274689,2.75,8
274691,4.5,1
274693,2.0,2
274695,1.571,7
274707,2.444,9
274711,2.5,1
274727,1.5,1
274731,2.5,1
274735,2.5,1
274743,3.0,1
274765,2.75,2
274767,3.5,1
274775,3.5,1
274777,2.5,1
274779,2.58,100
274781,2.5,1
274783,3.5,2
274785,4.0,1
274787,3.5,1
274789,1.5,1
274793,2.0,1
274795,3.25,2
274797,2.5,1
274799,0.5,1
274801,2.5,1
274809,3.0,1
274811,0.5,2
274813,4.5,1
274815,4.0,1
274817,3.75,2
274819,3.167,3
274821,2.25,2
274823,3.5,1
274825,2.5,1
274827,1.0,2
274829,3.5,1
274831,3.45,10
274835,3.0,7
274837,2.0,2
274841,2.143,7
274843,3.125,4
274859,2.5,1
274873,1.0,1
274881,2.75,2
274883,3.0,1
274897,1.5,1
274921,4.0,1
274951,2.5,1
274963,4.0,2
274965,2.0,1
274967,3.0,1
274969,4.083,6
274971,2.927,1095
274973,2.5,2
274975,3.015,67
274977,0.5,1
274979,2.773,256
274981,2.625,12
274983,2.357,7
274985,3.125,4
274989,4.0,1
274991,0.5,1
274993,3.767,15
274997,3.5,1
275003,2.0,1
275007,0.5,1
275009,2.75,16
275011,3.0,1
275013,3.0,1
275021,2.75,2
275025,4.25,2
275035,3.5,1
275039,3.0,1
275045,3.0,1
275047,2.5,2
275057,3.833,6
275061,2.75,2
275079,3.028,233
275081,1.0,1
275083,3.357,49
275085,3.0,34
275087,2.0,1
275089,3.0,1
275091,3.058,77
275093,3.333,3
275095,3.5,1
275097,1.75,4
275103,1.6,5
275105,2.5,2
275117,1.5,1
275121,3.5,1
275129,0.5,1
275131,2.5,2
275137,3.0,1
275139,2.625,4
275141,3.0,1
275143,2.5,1
275149,3.0,2
275151,3.4,5
275153,2.429,7
275155,2.7,10
275157,3.443,115
275159,0.5,1
275161,3.344,64
275165,4.0,1
275167,3.643,335
275169,3.382,76
275171,3.02,25
275173,3.279,136
275175,0.5,1
275177,3.5,5
275179,2.5,2
275189,3.444,9
275191,3.457,94
275193,3.644,73
275197,3.0,1
275201,1.0,1
275203,3.5,1
275209,3.083,6
275211,3.0,1
275215,5.0,1
275225,0.5,1
275227,1.5,1
275233,2.0,1
275235,3.0,2
275237,3.0,1
275239,3.0,1
275241,3.5,1
275243,3.431,660
275245,3.49,1312
275247,2.25,2
275257,2.75,4
275263,3.0,1
275265,2.907,43
275267,3.286,21
275275,1.667,3
275281,3.0,1
275283,3.0,4
275285,3.5,1
275287,4.0,1
275289,1.0,1
275303,4.5,1
275305,2.0,1
275311,3.2,5
275313,0.5,1
275315,3.062,8
275317,3.0,1
275319,0.5,1
275321,0.5,1
275323,0.5,1
275325,0.5,1
275327,0.5,1
275329,0.5,1
275331,0.5,1
275333,0.75,4
275335,3.0,1
275337,2.95,10
275339,3.5,1
275341,3.5,1
275343,2.5,1
275345,2.0,1
275347,3.5,2
275369,2.333,3
275371,2.875,4
275373,3.0,2
275375,3.5,1
275385,3.25,2
275393,3.5,1
275401,2.0,1
275423,2.5,1
275425,4.0,1
275429,4.0,1
275433,3.103,253
275435,3.238,42
275437,3.5,1
275439,1.0,1
275441,3.188,8
275443,3.5,1
275447,3.0,1
275449,2.75,2
275451,2.583,6
275453,2.833,3
275455,2.0,1
275457,2.5,2
275459,4.0,1
275461,3.5,1
275463,3.359,32
275465,3.5,9
275467,3.128,578
275483,3.615,74
275485,3.0,1
275487,3.25,2
275489,2.5,1
275491,2.0,1
275493,1.0,1
275495,1.5,1
275497,2.0,1
275499,3.5,1
275503,3.989,495
275505,2.5,1
275507,3.167,3
275509,3.25,2
275511,2.0,1
275513,1.5,1
275515,3.908,76
275517,3.0,1
275521,3.5,1
275525,2.0,2
275527,2.5,1
275529,2.5,1
275537,3.1,5
275541,4.0,1
275545,3.5,1
275547,2.5,2
275549,3.165,79
275557,3.833,3
275559,2.52,49
275561,2.909,11
275563,3.208,12
275565,3.0,1
275571,3.25,2
275579,3.333,3
275581,3.5,1
275583,3.75,2
275585,2.75,4
275587,3.263,19
275589,3.0,1
275595,3.0,1
275599,4.0,1
275603,3.0,1
275615,0.75,4
275623,0.5,1
275625,3.7,5
275629,2.5,1
275631,1.5,2
275633,4.0,1
275635,3.0,1
275637,3.5,3
275639,4.0,1
275641,3.273,11
275643,3.5,2
275645,3.0,1
275647,3.0,1
275649,2.5,1
275651,3.6,5
275653,3.625,4
275655,3.333,3
275657,3.5,2
275659,3.0,2
275661,4.0,3
275663,3.5,2
275665,3.7,5
275667,5.0,1
275669,3.587,69
275671,3.75,2
275673,2.667,3
275675,2.25,2
275677,2.5,1
275679,4.0,2
275681,4.0,2
275683,3.167,3
275685,3.75,2
275687,3.25,2
275689,2.0,3
275691,3.1,10
275693,2.0,1
275697,4.0,1
275699,3.667,3
275701,4.25,2
275703,3.0,1
275705,3.5,1
275709,3.0,1
275711,1.5,1
275731,2.0,1
275751,3.5,1
275753,2.167,3
275761,3.0,1
275763,2.5,2
275779,1.75,2
275781,2.5,1
275785,3.0,1
275787,3.0,1
275795,4.0,1
275805,2.5,1
275807,3.0,1
275809,3.5,1
275813,0.5,1
275815,0.5,1
275817,0.5,1
275819,3.25,6
275821,3.3,5
275823,3.5,3
275825,3.667,3
275827,1.333,3
275831,3.333,3
275833,3.5,1
275835,3.0,1
275837,2.0,1
275839,4.0,1
275841,3.534,58
275843,1.0,1
275847,5.0,1
275849,3.5,2
275851,2.0,1
275853,4.0,1
275857,1.25,2
275859,4.0,1
275861,2.0,1
275863,2.875,4
275867,2.333,6
275869,3.0,1
275873,2.0,1
275875,3.75,2
275877,3.0,1
275879,2.5,1
275881,2.5,1
275883,4.0,1
275889,3.0,5
275895,0.5,1
275899,3.5,4
275901,0.5,1
275903,1.5,2
275905,3.167,3
275907,1.5,2
275909,3.25,2
275911,2.5,2
275913,1.0,1
275915,2.893,14
275917,3.5,106
275919,3.353,92
275923,0.5,1
275925,3.25,2
275927,2.5,1
275929,2.5,1
275931,2.75,2
275933,3.5,1
275947,3.0,1
275957,1.5,1
275959,2.333,3
275963,2.5,8
275965,3.75,2
275967,3.5,2
275971,2.75,2
275973,3.833,6
275975,2.0,1
275977,3.0,1
275979,2.5,1
275983,2.5,1
275985,3.048,31
275987,3.263,38
275995,1.875,4
275999,1.5,1
276001,3.0,1
276003,2.0,1
276005,3.0,4
276007,4.0,2
276009,2.125,4
276011,1.75,2
276015,3.293,104
276017,2.467,15
276019,0.5,2
276021,3.5,1
276023,3.0,1
276025,4.0,1
276027,3.0,1
276029,2.5,2
276031,3.0,1
276033,2.5,2
276035,2.75,2
276037,3.5,2
276041,4.0,1
276043,3.0,1
276045,3.0,1
276047,3.464,279
276049,2.0,1
276051,1.5,1
276053,3.0,1
276055,3.5,1
276057,3.0,2
276059,3.0,4
276061,2.167,3
276063,2.0,1
276065,0.5,1
276077,4.0,1
276079,2.25,8
276081,1.5,2
276083,1.5,3
276087,3.454,208
276089,3.7,10
276091,2.5,1
276093,3.0,1
276095,2.5,1
276097,2.1,5
276099,1.0,1
276101,3.0,8
276109,1.5,1
276121,3.0,2
276123,3.0,1
276125,3.667,3
276127,1.0,1
276129,3.25,2
276131,3.5,1
276137,3.341,88
276139,2.833,3
276141,4.25,2
276145,3.5,1
276147,2.0,1
276149,3.75,2
276151,3.781,260
276155,2.833,209
276157,3.0,1
276161,1.5,1
276163,1.5,4
276165,3.0,1
276167,3.0,1
276193,3.5,1
276201,4.0,2
276203,3.0,1
276205,3.464,14
276207,2.0,2
276209,3.0,2
276211,2.0,1
276213,2.667,6
276215,4.0,1
276217,3.312,8
276219,3.0,1
276221,2.333,3
276223,2.971,17
276225,1.5,2
276227,2.875,4
276229,0.5,1
276231,3.222,36
276233,1.25,2
276235,2.643,7
276237,3.6,5
276239,2.444,9
276241,4.0,1
276249,3.395,325
276251,2.921,107
276253,2.5,1
276255,3.375,4
276257,1.5,1
276259,3.5,1
276265,2.5,1
276267,4.0,1
276269,2.0,1
276273,3.0,1
276275,3.0,1
276277,5.0,1
276279,1.833,3
276281,2.0,1
276283,3.0,1
276285,2.5,1
276287,2.0,1
276289,4.5,1
276291,3.5,1
276293,3.5,1
276295,3.5,2
276297,2.0,1
276299,3.5,1
276301,3.5,1
276303,3.5,1
276305,3.5,1
276307,3.0,3
276311,1.5,1
276315,2.5,1
276317,3.054,287
276319,2.0,1
276321,2.333,6
276323,3.5,1
276329,3.833,3
276331,4.0,1
276333,2.75,8
276335,3.5,3
276337,1.625,4
276339,3.229,24
276341,2.824,17
276343,2.0,1
276345,3.114,44
276347,1.5,1
276355,3.5,1
276357,2.812,8
276361,3.382,17
276363,1.8,5
276369,4.0,1
276371,5.0,1
276373,2.0,1
276375,3.0,1
276377,4.0,1
276381,2.0,1
276383,3.091,22
276385,2.0,1
276387,1.875,4
276389,2.5,1
276391,2.375,4
276395,0.5,1
276397,3.9,5
276399,2.667,3
276401,3.5,1
276403,2.5,6
276405,3.0,1
276407,0.5,1
276411,0.5,1
276413,1.5,1
276415,2.5,1
276417,2.5,2
276419,2.5,1
276421,4.0,1
276423,3.375,4
276425,2.25,2
276429,2.583,6
276431,2.929,14
276433,3.712,52
276435,3.5,1
276437,4.0,1
276439,3.375,4
276441,4.5,1
276443,3.5,1
276445,3.667,3
276447,2.333,3
276449,2.583,6
276451,3.174,23
276453,3.0,2
276457,4.0,1
276459,3.0,1
276461,3.167,3
276463,2.5,1
276465,3.0,2
276469,3.5,1
276471,4.0,1
276473,2.0,1
276477,3.5,1
276479,3.5,1
276481,3.0,1
276483,3.5,1
276485,2.5,1
276487,2.396,24
276489,3.256,225
276491,2.389,9
276493,4.25,2
276495,4.0,1
276497,1.0,1
276499,2.875,4
276501,3.25,10
276503,1.4,5
276511,3.083,54
276513,1.0,3
276515,0.5,1
276517,1.0,1
276519,3.125,4
276521,2.0,1
276523,4.0,1
276525,3.0,2
276527,2.5,1
276529,1.25,4
276531,2.1,5
276533,2.0,1
276537,0.5,1
276557,1.5,1
276567,5.0,1
276569,5.0,1
276573,2.5,1
276575,3.5,1
276577,3.25,2
276581,3.0,1
276583,2.5,1
276585,1.5,1
276587,3.167,9
276589,3.25,80
276593,3.0,1
276595,2.5,1
276597,2.407,43
276599,2.0,1
276601,2.0,10
276603,3.125,8
276605,0.5,2
276613,4.0,1
276637,0.5,1
276639,0.5,1
276641,0.5,1
276643,1.333,3
276645,0.5,1
276647,2.833,3
276649,1.25,2
276651,1.25,2
276653,3.0,1
276655,2.0,1
276657,3.091,11
276659,2.5,1
276661,1.833,12
276663,3.333,24
276665,4.0,1
276667,3.5,1
276669,3.5,1
276671,3.25,2
276673,2.25,2
276675,3.5,1
276677,2.875,4
276679,2.654,13
276681,3.0,1
276683,2.775,20
276685,2.556,9
276687,3.641,46
276689,2.5,1
276691,3.0,1
276703,5.0,1
276705,3.036,14
276709,3.0,2
276711,5.0,1
276713,0.5,1
276715,3.0,2
276717,1.5,1
276719,2.5,1
276721,2.5,1
276723,2.0,1
276725,1.5,3
276745,0.5,1
276747,0.5,1
276753,2.0,1
276755,3.75,2
276757,2.977,43
276759,1.0,1
276761,2.0,2
276763,2.5,1
276785,3.0,1
276791,3.5,2
276797,2.15,10
276799,2.528,18
276801,3.778,9
276803,2.25,2
276805,3.0,2
276807,1.0,1
276809,3.0,1
276811,2.5,1
276813,1.5,1
276815,3.0,1
276817,3.0,1
276819,5.0,1
276823,1.0,1
276825,3.5,1
276827,4.0,1
276829,2.857,7
276831,3.5,1
276833,2.5,1
276835,2.5,1
276841,2.167,3
276845,2.75,4
276851,4.0,1
276853,2.5,1
276855,3.5,1
276857,4.0,1
276859,3.0,1
276861,3.333,3
276863,3.0,1
276865,2.857,7
276867,2.0,3
276869,3.0,1
276871,0.5,1
276873,0.5,2
276875,0.667,3
276877,0.5,1
276879,0.5,2
276881,0.5,1
276883,2.5,1
276885,3.346,26
276887,3.5,1
276889,2.4,5
276893,3.0,1
276895,2.667,3
276897,3.227,379
276899,3.0,4
276901,2.75,2
276903,3.48,50
276905,3.562,8
276907,2.5,3
276909,3.25,2
276911,3.025,20
276913,2.0,1
276915,1.25,2
276917,5.0,1
276923,3.0,1
276925,2.222,9
276927,4.0,1
276929,3.474,800
276931,3.0,1
276933,3.25,2
276935,3.0,1
276937,3.0,2
276939,4.0,2
276941,2.0,1
276943,2.273,11
276947,1.5,2
276955,2.1,5
276961,3.0,1
276963,0.5,1
276965,3.0,1
276967,2.5,1
276971,2.5,1
276973,0.5,1
276975,1.5,1
276981,2.75,2
276985,2.975,20
276993,2.0,1
277001,3.0,1
277003,3.0,1
277007,3.5,1
277011,3.528,18
277013,3.0,1
277017,3.0,6
277019,3.75,2
277024,3.0,2
277026,2.562,8
277028,3.856,289
277030,4.0,1
277032,5.0,1
277034,3.671,38
277036,2.5,1
277038,4.1,5
277040,2.5,1
277042,2.841,44
277044,4.0,1
277046,2.5,1
277048,3.273,11
277050,3.5,1
277052,2.222,9
277054,1.5,1
277056,4.5,1
277058,3.0,1
277060,3.583,6
277062,4.5,1
277064,3.0,1
277066,3.709,853
277068,4.125,4
277070,3.5,1
277074,0.75,2
277076,3.5,1
277078,3.0,1
277080,1.833,3
277082,2.25,4
277084,3.5,1
277086,4.0,1
277088,3.5,25
277090,2.5,1
277106,1.0,1
277108,4.0,1
277110,2.5,2
277112,2.734,64
277114,4.167,3
277118,3.667,3
277120,3.0,1
277122,3.0,1
277126,3.25,2
277128,3.0,1
277132,0.5,1
277136,2.7,5
277142,2.773,11
277146,4.0,1
277148,4.0,1
277150,2.0,1
277152,2.4,10
277154,3.5,1
277156,1.5,1
277158,3.0,5
277160,3.833,6
277162,2.125,8
277164,4.0,3
277166,2.0,1
277168,2.5,1
277170,3.5,1
277172,3.0,1
277174,3.5,1
277176,3.5,1
277178,2.667,3
277180,2.75,2
277182,4.25,2
277184,2.5,2
277186,3.0,1
277188,2.667,3
277190,1.75,2
277192,3.2,5
277194,2.917,12
277196,0.5,1
277198,2.0,1
277228,3.5,2
277230,2.583,6
277232,3.0,1
277234,3.75,2
277236,4.75,2
277238,3.0,1
277246,3.0,1
277248,4.0,1
277250,2.0,1
277252,3.0,1
277256,2.25,10
277258,0.5,2
277260,1.25,2
277262,2.951,81
277264,1.0,1
277266,3.056,9
277268,2.875,4
277272,3.5,1
277274,3.0,1
277276,3.46,25
277278,3.182,33
277280,1.767,15
277282,3.041,97
277284,2.0,3
277286,1.875,4
277288,3.75,2
277290,2.0,1
277292,3.5,1
277294,1.5,1
277296,2.45,20
277298,2.5,1
277300,1.5,1
277302,1.5,1
277304,3.5,2
277306,2.0,1
277308,2.5,1
277312,4.333,3
277314,3.5,1
277316,2.0,3
277318,2.5,1
277322,3.5,1
277324,2.941,17
277326,2.0,3
277328,2.357,7
277332,1.25,6
277334,2.7,5
277336,2.167,3
277338,1.75,2
277382,3.0,2
277384,1.5,1
277390,2.5,1
277396,1.0,1
277398,3.269,26
277400,2.646,41
277402,4.0,1
277404,2.75,2
277406,2.167,3
277408,2.6,60
277410,0.5,1
277412,2.958,12
277414,2.714,14
277420,3.0,1
277422,2.5,1
277430,3.5,1
277432,3.333,3
277434,3.333,3
277436,3.0,1
277438,2.5,1
277440,3.5,3
277442,3.0,1
277444,3.5,2
277446,1.75,2
277448,3.0,1
277450,3.5,1
277452,1.5,1
277454,3.5,2
277456,3.5,1
277458,2.5,1
277460,0.5,1
277462,3.0,1
277464,1.5,1
277468,3.833,3
277470,1.5,1
277472,1.5,1
277474,2.0,1
277476,2.5,1
277478,3.5,1
277480,3.25,2
277482,3.333,3
277484,3.25,2
277486,2.5,1
277488,2.393,14
277492,2.5,1
277494,2.0,1
277496,0.5,2
277498,3.0,1
277500,0.5,1
277502,2.5,1
277506,4.25,2
277510,2.625,4
277512,0.5,1
277514,2.5,7
277516,3.5,2
277518,1.5,1
277520,3.5,1
277522,3.5,2
277524,1.0,1
277526,3.0,1
277528,2.25,2
277530,1.5,1
277532,0.5,1
277534,2.0,1
277536,3.5,2
277538,0.5,1
277540,3.833,3
277542,0.5,1
277544,1.5,1
277546,1.0,1
277548,1.5,3
277550,2.333,6
277552,3.033,197
277554,2.688,8
277556,3.75,2
277558,3.5,1
277560,1.375,4
277564,3.0,1
277566,3.034,190
277568,0.667,3
277570,1.5,1
277572,3.5,1
277580,5.0,1
277582,3.167,3
277584,3.0,1
277586,2.25,4
277588,2.304,23
277590,3.5,2
277592,3.5,1
277594,3.5,1
277596,0.5,1
277614,3.5,2
277624,5.0,1
277634,2.333,12
277638,4.0,1
277640,3.75,2
277642,3.5,1
277644,3.0,1
277646,0.75,2
277648,2.0,2
277650,4.167,3
277652,3.5,1
277654,3.1,5
277656,3.0,1
277658,3.25,2
277660,4.0,1
277664,2.0,1
277666,2.5,1
277668,3.5,1
277670,3.5,4
277672,1.5,2
277686,1.0,1
277688,2.5,2
277690,3.5,1
277692,1.25,2
277696,2.0,1
277698,2.5,1
277708,3.75,4
277710,3.5,1
277712,0.5,1
277714,1.5,1
277716,2.0,12
277718,3.25,2
277720,3.5,1
277722,2.25,2
277724,2.0,1
277726,1.0,1
277728,3.0,1
277730,1.5,2
277734,3.5,1
277736,1.0,1
277738,3.125,4
277740,3.05,10
277742,1.5,1
277744,2.5,9
277746,2.0,1
277750,3.5,1
277754,2.5,1
277756,0.5,1
277758,1.9,5
277760,3.5,1
277762,0.5,1
277764,2.25,2
277766,2.5,4
277768,2.75,2
277770,2.0,2
277772,2.25,6
277776,0.5,2
277778,1.75,2
277784,2.5,8
277786,2.0,1
277788,2.5,1
277790,3.75,26
277792,2.375,4
277794,2.815,46
277796,3.0,1
277798,5.0,1
277808,4.333,3
277810,3.5,1
277812,2.0,2
277814,0.5,1
277816,0.5,1
277818,0.5,1
277820,0.5,1
277822,0.5,1
277824,0.5,1
277826,0.5,1
277828,0.5,1
277830,0.5,1
277832,2.5,1
277834,3.192,13
277836,2.5,1
277838,3.5,2
277842,3.0,1
277844,3.5,1
277848,2.5,1
277850,3.0,1
277852,2.5,1
277854,0.5,1
277856,3.181,309
277858,3.0,1
277860,3.5,1
277862,0.833,3
277864,2.75,6
277868,2.4,10
277870,4.5,2
277872,3.5,2
277874,4.5,1
277876,2.0,1
277878,0.5,1
277880,1.5,1
277882,3.0,1
277888,1.833,3
277890,3.446,28
277892,2.5,2
277894,3.5,1
277896,3.25,4
277898,2.0,1
277902,3.0,4
277904,2.643,7
277906,4.0,2
277908,3.615,26
277910,2.833,6
277918,2.5,1
277920,3.5,1
277922,3.0,1
277924,3.5,1
277926,3.5,1
277928,2.5,1
277930,3.5,1
277932,1.75,2
277934,3.0,1
277938,3.0,1
277940,3.0,1
277942,4.0,1
277944,1.5,1
277946,3.5,1
277948,2.0,1
277950,2.0,1
277952,2.5,1
277954,2.4,5
277956,2.5,2
277958,3.5,1
277960,3.5,1
277962,2.833,3
277964,3.0,19
277966,2.0,3
277970,4.25,2
277974,3.0,1
277976,2.5,1
277978,2.75,82
277980,3.5,1
277986,2.0,5
277990,3.5,1
277992,3.5,1
277994,4.0,1
277998,2.0,1
278000,2.375,4
278004,2.0,2
278008,3.1,5
278010,1.667,3
278012,2.5,1
278022,0.5,1
278024,3.25,2
278032,0.5,1
278038,3.5,2
278040,3.179,14
278044,2.643,7
278046,1.333,3
278048,0.5,1
278050,1.875,4
278052,2.5,9
278054,3.15,10
278056,3.75,2
278058,3.5,2
278060,3.0,1
278062,2.5,1
278064,3.462,26
278068,2.5,1
278070,3.917,6
278072,3.5,1
278074,4.25,2
278076,4.0,1
278078,3.278,9
278080,2.719,96
278082,3.05,10
278084,2.475,80
278088,2.5,1
278090,1.0,1
278092,1.75,4
278094,2.714,14
278096,4.0,1
278100,3.25,2
278102,2.5,1
278104,1.75,2
278106,2.667,3
278108,1.75,2
278110,0.75,2
278112,2.375,4
278114,1.889,9
278116,1.0,2
278118,2.0,1
278120,3.25,2
278122,3.0,1
278124,0.625,4
278126,2.824,17
278128,2.0,1
278130,3.75,2
278132,4.375,4
278134,3.5,2
278136,2.25,2
278138,2.25,2
278140,1.5,2
278142,2.75,2
278144,3.75,2
278146,1.5,1
278148,1.0,1
278150,2.0,1
278152,4.25,2
278154,4.167,3
278156,5.0,1
278158,4.0,6
278160,4.0,1
278162,2.75,2
278164,3.0,3
278166,2.083,6
278168,2.25,2
278170,3.333,12
278172,3.375,4
278174,3.0,3
278176,3.72,648
278178,3.045,22
278180,3.0,2
278182,2.75,2
278184,2.0,1
278186,2.75,2
278188,3.0,2
278190,4.0,1
278192,2.25,4
278194,2.75,2
278196,4.0,2
278198,3.75,2
278200,4.0,2
278202,4.25,2
278204,3.5,2
278206,2.5,9
278208,1.1,5
278210,4.25,4
278224,2.0,1
278226,3.0,1
278228,2.0,1
278230,1.0,1
278232,2.5,1
278234,1.0,1
278236,2.851,94
278238,3.5,1
278240,4.5,1
278242,2.0,1
278246,2.0,1
278248,2.0,2
278250,2.25,2
278252,3.5,5
278254,2.125,4
278256,2.0,1
278258,3.167,3
278260,3.4,25
278262,4.5,1
278264,4.0,1
278266,3.25,2
278268,3.5,1
278270,1.806,36
278272,3.0,1
278274,0.5,1
278276,4.0,1
278278,2.6,25
278280,3.5,1
278286,4.0,1
278296,2.333,6
278298,3.538,13
278300,3.0,2
278302,3.0,3
278304,3.25,2
278306,2.0,2
278308,3.25,2
278310,2.417,6
278312,2.657,485
278314,2.872,47
278316,3.75,2
278318,2.5,1
278320,2.5,1
278322,2.0,1
278324,3.25,2
278332,3.5,1
278338,3.25,2
278342,3.0,1
278344,3.667,3
278346,3.5,1
278348,4.5,1
278352,2.778,9
278354,1.0,2
278356,2.25,2
278360,3.158,19
278362,2.5,1
278364,2.0,1
278366,3.5,1
278370,1.0,1
278380,3.0,5
278382,2.0,2
278384,3.0,1
278386,3.5,1
278388,2.5,1
278390,2.5,1
278392,2.5,1
278394,3.0,1
278396,2.5,1
278398,2.5,1
278400,3.5,1
278404,3.5,2
278406,0.5,1
278408,2.885,26
278410,4.0,1
278412,4.0,2
278414,3.5,1
278416,2.5,1
278418,2.136,11
278420,3.494,240
278422,3.5,1
278424,2.5,2
278426,2.0,1
278428,3.3,5
278430,2.643,7
278432,3.682,11
278444,3.235,17
278446,3.829,1602
278448,2.0,11
278450,3.0,1
278452,2.0,1
278456,3.25,2
278458,1.5,1
278460,2.0,6
278464,3.25,4
278472,3.3,5
278474,4.5,1
278476,2.25,2
278478,3.25,2
278480,2.25,2
278482,2.5,2
278484,1.0,1
278488,4.0,1
278490,0.5,1
278492,4.143,7
278494,1.0,1
278496,2.5,1
278498,3.0,1
278500,4.0,1
278502,2.5,1
278512,3.0,1
278514,2.643,7
278516,2.5,1
278518,3.0,1
278520,3.0,1
278522,2.0,1
278524,4.25,2
278526,1.5,1
278528,4.5,1
278530,4.0,1
278532,2.75,2
278534,3.667,3
278536,3.0,1
278538,3.0,1
278540,3.0,1
278542,2.5,1
278544,2.0,1
278546,3.2,5
278548,1.5,1
278550,4.5,1
278552,0.5,1
278554,0.5,1
278556,0.5,1
278558,0.5,1
278560,1.0,1
278562,1.167,3
278564,1.0,4
278566,0.5,1
278570,4.0,1
278572,2.5,1
278576,4.0,1
278578,3.815,1276
278580,2.929,7
278582,3.0,1
278584,3.0,1
278586,3.514,730
278588,3.25,2
278590,4.5,1
278592,5.0,1
278594,3.5,1
278596,3.5,1
278598,2.25,2
278600,2.5,1
278602,3.5,1
278604,3.5,2
278606,3.0,1
278608,4.333,3
278612,2.679,84
278614,4.071,7
278616,3.333,6
278618,3.0,1
278628,3.833,3
278632,2.344,16
278638,3.0,1
278640,2.084,77
278642,3.75,2
278646,2.5,2
278648,3.0,1
278650,1.0,1
278652,2.692,13
278654,0.5,1
278656,1.0,4
278658,2.75,2
278660,3.5,1
278664,2.833,3
278666,2.75,2
278668,3.0,2
278670,3.75,2
278672,4.0,1
278674,3.0,1
278676,3.0,3
278678,3.75,2
278680,4.5,1
278682,3.0,1
278684,2.75,2
278686,3.0,1
278688,0.5,1
278690,2.949,253
278692,1.75,2
278694,3.0,1
278696,4.0,1
278698,3.0,3
278700,2.6,5
278702,3.631,2127
278706,3.5,1
278710,2.5,1
278722,2.364,11
278724,3.714,7
278726,3.5,1
278728,3.5,1
278730,3.667,3
278732,3.5,1
278734,3.0,1
278740,1.818,11
278742,4.0,2
278746,3.125,4
278750,3.0,4
278752,2.833,3
278754,3.667,6
278756,5.0,1
278758,2.25,2
278760,3.5,1
278762,4.5,1
278764,5.0,1
278766,4.5,1
278768,4.0,1
278770,4.5,1
278772,4.5,1
278774,4.5,1
278776,4.0,1
278778,4.0,1
278780,3.5,2
278782,4.0,1
278784,2.6,5
278786,3.0,2
278788,3.0,1
278790,3.0,3
278792,0.75,2
278794,3.654,364
278796,3.5,1
278798,2.25,2
278800,3.337,132
278802,3.0,21
278804,3.05,10
278806,3.5,2
278808,3.562,8
278810,4.5,2
278812,3.0,4
278814,2.429,7
278816,4.0,1
278818,3.167,3
278820,3.359,185
278824,3.778,117
278826,1.5,1
278828,3.25,2
278830,2.0,1
278834,2.0,3
278836,3.0,3
278838,3.625,4
278840,3.583,6
278842,2.5,1
278844,3.0,1
278848,2.594,16
278850,3.275,20
278852,3.25,2
278854,2.25,2
278856,4.0,1
278858,3.5,1
278870,2.0,1
278872,3.5,1
278874,2.5,1
278876,2.934,158
278890,2.0,2
278914,2.5,1
278924,3.5,1
278928,4.35,10
278940,3.0,1
278942,2.0,1
278944,2.75,8
278946,2.5,1
278948,3.5,1
278950,3.0,1
278952,3.6,5
278954,0.5,1
278956,3.5,1
278958,3.5,1
278960,4.0,1
278962,1.5,1
278964,3.245,149
278966,2.25,2
278980,3.678,477
278992,3.5,1
278996,3.5,1
278998,3.0,1
279000,1.691,34
279002,4.0,2
279006,3.0,1
279008,2.929,7
279010,0.5,1
279012,1.5,1
279014,1.0,1
279018,3.5,1
279020,3.435,23
279022,2.0,1
279024,4.0,1
279030,2.643,7
279032,3.0,1
279034,3.5,1
279036,4.5,2
279038,1.833,3
279040,2.5,1
279042,3.0,1
279044,2.25,2
279046,3.722,18
279048,3.0,1
279050,2.25,2
279052,1.75,2
279054,2.885,39
279056,2.25,2
279058,3.5,2
279060,2.5,1
279062,2.0,2
279064,2.75,2
279066,1.5,1
279068,2.0,2
279070,4.5,1
279072,3.0,1
279074,3.083,30
279076,2.0,1
279078,2.0,1
279084,1.5,1
279086,5.0,1
279088,2.25,2
279092,2.5,2
279094,3.538,13
279096,2.0,1
279098,4.0,1
279100,3.0,1
279102,4.5,1
279104,4.0,1
279106,4.0,1
279108,3.5,1
279112,2.0,1
279120,3.0,1
279130,3.5,3
279138,3.317,30
279142,3.5,2
279144,3.0,1
279146,3.341,22
279148,3.0,1
279150,2.833,3
279154,3.0,1
279156,3.0,1
279158,1.6,5
279160,1.75,2
279162,2.856,52
279164,3.5,1
279166,3.0,6
279168,4.5,2
279170,3.5,1
279172,5.0,1
279174,3.0,1
279176,2.0,1
279178,3.25,4
279180,3.5,1
279182,3.207,456
279184,2.771,140
279186,2.781,16
279188,3.288,73
279190,1.722,9
279192,2.0,2
279202,2.562,8
279204,3.231,39
279206,1.833,3
279210,4.5,1
279212,2.75,2
279218,2.956,57
279220,4.0,2
279222,3.0,1
279224,2.5,1
279226,3.24,50
